agent,goal,group,success,total_steps,termination,attempt_index,optimal_depth,invalid_action_steps,invalid_action_rate,repeated_action_transitions,repeated_action_rate,failed_steps,successful_steps,dead_loop,cascade_failure,plan_knowledge_error_steps,sequencing_error_steps,dominant_error_type,first_failure_step,source
reflexion,furnace,Stone,True,39,success,1,5,0,0.0,6,0.15789473684210525,14,25,True,False,2,12,dead_loop,1,full/full_v1/reflexion/furnace_run05.json
reflexion,furnace,Stone,True,41,success,1,5,0,0.0,8,0.2,14,27,False,False,0,14,sequencing_error,1,full/full_v1/reflexion/furnace_run06.json
reflexion,furnace,Stone,True,55,success,1,5,2,0.03636363636363636,13,0.24074074074074073,18,37,True,False,9,9,dead_loop,2,full/full_v1/reflexion/furnace_run07.json
reflexion,furnace,Stone,True,68,success,2,5,0,0.0,8,0.11940298507462686,21,47,False,False,1,20,sequencing_error,1,full/full_v1/reflexion/furnace_run08.json
reflexion,furnace,Stone,True,53,success,1,5,0,0.0,6,0.11538461538461539,19,34,False,False,5,14,sequencing_error,1,full/full_v1/reflexion/furnace_run09.json
reflexion,furnace,Stone,True,56,success,3,5,1,0.017857142857142856,13,0.23636363636363636,15,41,False,False,1,14,sequencing_error,2,full/full_v1/reflexion/furnace_run10.json
reflexion,furnace,Stone,True,58,success,1,5,0,0.0,10,0.17543859649122806,18,40,False,False,3,15,sequencing_error,1,full/full_v1/reflexion/furnace_run11.json
reflexion,furnace,Stone,True,42,success,1,5,0,0.0,6,0.14634146341463414,14,28,False,False,3,11,sequencing_error,1,full/full_v1/reflexion/furnace_run12.json
reflexion,furnace,Stone,False,24,dead_loop,3,5,0,0.0,6,0.2608695652173913,14,10,False,False,0,14,sequencing_error,4,full/full_v1/reflexion/furnace_run13.json
reflexion,furnace,Stone,True,75,success,1,5,3,0.04,8,0.10810810810810811,31,44,False,False,9,22,sequencing_error,1,full/full_v1/reflexion/furnace_run14.json
reflexion,furnace,Stone,False,15,dead_loop,3,5,0,0.0,4,0.2857142857142857,6,9,False,False,0,6,sequencing_error,2,full/full_v1/reflexion/furnace_run15.json
reflexion,gold_ingot,Golden,False,65,dead_loop,3,4,0,0.0,2,0.03125,25,40,False,False,14,11,plan_knowledge_error,3,full/full_v1/reflexion/gold_ingot_run01.json
reflexion,gold_ingot,Golden,False,47,dead_loop,3,4,0,0.0,8,0.17391304347826086,16,31,True,False,15,1,dead_loop,6,full/full_v1/reflexion/gold_ingot_run02.json
reflexion,gold_ingot,Golden,False,100,max_steps,3,4,2,0.02,17,0.1717171717171717,29,71,False,False,25,4,plan_knowledge_error,3,full/full_v1/reflexion/gold_ingot_run03.json
reflexion,gold_ingot,Golden,True,63,success,1,4,2,0.031746031746031744,14,0.22580645161290322,17,46,True,False,16,1,dead_loop,1,full/full_v1/reflexion/gold_ingot_run04.json
reflexion,gold_ingot,Golden,False,22,dead_loop,3,4,0,0.0,8,0.38095238095238093,7,15,False,False,7,0,plan_knowledge_error,4,full/full_v1/reflexion/gold_ingot_run05.json
reflexion,gold_ingot,Golden,False,16,dead_loop,3,4,0,0.0,0,0.0,10,6,False,False,10,0,plan_knowledge_error,4,full/full_v1/reflexion/gold_ingot_run06.json
reflexion,gold_ingot,Golden,False,14,dead_loop,3,4,0,0.0,4,0.3076923076923077,9,5,True,False,8,1,dead_loop,1,full/full_v1/reflexion/gold_ingot_run07.json
reflexion,gold_ingot,Golden,False,11,dead_loop,3,4,0,0.0,3,0.3,8,3,False,False,7,1,plan_knowledge_error,2,full/full_v1/reflexion/gold_ingot_run08.json
reflexion,gold_ingot,Golden,False,17,dead_loop,3,4,0,0.0,3,0.1875,13,4,False,False,13,0,plan_knowledge_error,1,full/full_v1/reflexion/gold_ingot_run09.json
reflexion,gold_ingot,Golden,False,11,dead_loop,3,4,0,0.0,4,0.4,8,3,True,True,8,0,dead_loop,4,full/full_v1/reflexion/gold_ingot_run10.json
reflexion,gold_ingot,Golden,False,53,dead_loop,3,4,0,0.0,11,0.21153846153846154,15,38,True,False,15,0,dead_loop,3,full/full_v1/reflexion/gold_ingot_run11.json
reflexion,gold_ingot,Golden,False,7,dead_loop,3,4,0,0.0,2,0.3333333333333333,7,0,False,True,6,1,plan_knowledge_error,1,full/full_v1/reflexion/gold_ingot_run12.json
reflexion,gold_ingot,Golden,False,100,max_steps,3,4,2,0.02,15,0.15151515151515152,26,74,False,False,19,7,plan_knowledge_error,4,full/full_v1/reflexion/gold_ingot_run13.json
reflexion,gold_ingot,Golden,True,74,success,1,4,7,0.0945945945945946,6,0.0821917808219178,30,44,False,False,29,1,plan_knowledge_error,1,full/full_v1/reflexion/gold_ingot_run14.json
reflexion,gold_ingot,Golden,False,20,dead_loop,3,4,0,0.0,2,0.10526315789473684,11,9,False,False,11,0,plan_knowledge_error,3,full/full_v1/reflexion/gold_ingot_run15.json
reflexion,golden_axe,Golden,False,81,dead_loop,3,5,0,0.0,11,0.1375,27,54,True,False,20,7,dead_loop,4,full/full_v1/reflexion/golden_axe_run01.json
reflexion,golden_axe,Golden,False,22,dead_loop,3,5,0,0.0,1,0.047619047619047616,13,9,False,False,11,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_axe_run02.json
reflexion,golden_axe,Golden,False,28,dead_loop,3,5,0,0.0,5,0.18518518518518517,12,16,False,False,10,2,plan_knowledge_error,6,full/full_v1/reflexion/golden_axe_run03.json
reflexion,golden_axe,Golden,False,6,dead_loop,3,5,0,0.0,3,0.6,5,1,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/golden_axe_run04.json
reflexion,golden_axe,Golden,False,25,dead_loop,3,5,4,0.16,3,0.125,19,6,False,False,13,6,plan_knowledge_error,1,full/full_v1/reflexion/golden_axe_run05.json
reflexion,golden_axe,Golden,False,23,dead_loop,3,5,0,0.0,3,0.13636363636363635,14,9,False,False,11,3,plan_knowledge_error,1,full/full_v1/reflexion/golden_axe_run06.json
reflexion,golden_axe,Golden,False,7,dead_loop,3,5,0,0.0,3,0.5,5,2,False,False,5,0,plan_knowledge_error,1,full/full_v1/reflexion/golden_axe_run07.json
reflexion,golden_axe,Golden,False,15,dead_loop,3,5,1,0.06666666666666667,1,0.07142857142857142,12,3,False,False,8,4,plan_knowledge_error,1,full/full_v1/reflexion/golden_axe_run08.json
reflexion,golden_axe,Golden,False,10,dead_loop,3,5,0,0.0,3,0.3333333333333333,5,5,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/golden_axe_run09.json
reflexion,golden_axe,Golden,False,12,dead_loop,3,5,0,0.0,2,0.18181818181818182,5,7,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/golden_axe_run10.json
reflexion,golden_axe,Golden,False,43,dead_loop,3,5,0,0.0,5,0.11904761904761904,15,28,False,False,9,6,plan_knowledge_error,10,full/full_v1/reflexion/golden_axe_run11.json
reflexion,golden_axe,Golden,False,10,dead_loop,3,5,3,0.3,5,0.5555555555555556,10,0,False,True,10,0,plan_knowledge_error,1,full/full_v1/reflexion/golden_axe_run12.json
reflexion,golden_axe,Golden,False,9,dead_loop,3,5,0,0.0,3,0.375,5,4,False,False,0,5,sequencing_error,4,full/full_v1/reflexion/golden_axe_run13.json
reflexion,golden_axe,Golden,False,42,dead_loop,3,5,0,0.0,5,0.12195121951219512,13,29,False,False,9,4,plan_knowledge_error,1,full/full_v1/reflexion/golden_axe_run14.json
reflexion,golden_axe,Golden,False,32,dead_loop,3,5,0,0.0,4,0.12903225806451613,10,22,False,False,7,3,plan_knowledge_error,4,full/full_v1/reflexion/golden_axe_run15.json
reflexion,golden_boots,Armor,False,12,dead_loop,3,5,0,0.0,6,0.5454545454545454,6,6,True,False,5,1,dead_loop,4,full/full_v1/reflexion/golden_boots_run01.json
reflexion,golden_boots,Armor,False,21,dead_loop,3,5,0,0.0,3,0.15,15,6,False,False,13,2,plan_knowledge_error,3,full/full_v1/reflexion/golden_boots_run02.json
reflexion,golden_boots,Armor,False,8,dead_loop,3,5,0,0.0,4,0.5714285714285714,5,3,True,True,5,0,dead_loop,4,full/full_v1/reflexion/golden_boots_run03.json
reflexion,golden_boots,Armor,False,39,dead_loop,3,5,0,0.0,3,0.07894736842105263,23,16,False,False,20,3,plan_knowledge_error,2,full/full_v1/reflexion/golden_boots_run04.json
reflexion,golden_boots,Armor,True,89,success,1,5,1,0.011235955056179775,7,0.07954545454545454,33,56,False,False,28,5,plan_knowledge_error,1,full/full_v1/reflexion/golden_boots_run05.json
reflexion,golden_boots,Armor,False,20,dead_loop,3,5,0,0.0,2,0.10526315789473684,13,7,False,False,13,0,plan_knowledge_error,4,full/full_v1/reflexion/golden_boots_run06.json
reflexion,golden_boots,Armor,False,38,dead_loop,3,5,0,0.0,1,0.02702702702702703,15,23,False,False,13,2,plan_knowledge_error,2,full/full_v1/reflexion/golden_boots_run07.json
reflexion,golden_boots,Armor,False,100,max_steps,3,5,4,0.04,12,0.12121212121212122,32,68,False,False,26,6,plan_knowledge_error,4,full/full_v1/reflexion/golden_boots_run08.json
reflexion,golden_boots,Armor,False,20,dead_loop,3,5,1,0.05,0,0.0,13,7,False,False,10,3,plan_knowledge_error,2,full/full_v1/reflexion/golden_boots_run09.json
reflexion,golden_boots,Armor,False,22,dead_loop,3,5,0,0.0,7,0.3333333333333333,8,14,False,False,7,1,plan_knowledge_error,7,full/full_v1/reflexion/golden_boots_run10.json
reflexion,golden_boots,Armor,False,6,dead_loop,3,5,0,0.0,4,0.8,5,1,True,True,0,5,dead_loop,2,full/full_v1/reflexion/golden_boots_run11.json
reflexion,golden_boots,Armor,False,72,dead_loop,3,5,0,0.0,18,0.2535211267605634,18,54,True,False,11,7,dead_loop,7,full/full_v1/reflexion/golden_boots_run12.json
reflexion,golden_boots,Armor,False,21,dead_loop,3,5,0,0.0,1,0.05,12,9,False,False,10,2,plan_knowledge_error,1,full/full_v1/reflexion/golden_boots_run13.json
reflexion,golden_boots,Armor,False,9,dead_loop,3,5,0,0.0,4,0.5,5,4,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/golden_boots_run14.json
reflexion,golden_boots,Armor,False,19,dead_loop,3,5,0,0.0,2,0.1111111111111111,12,7,False,False,5,7,sequencing_error,4,full/full_v1/reflexion/golden_boots_run15.json
reflexion,golden_chestplate,Armor,False,10,dead_loop,3,5,0,0.0,4,0.4444444444444444,7,3,True,False,6,1,dead_loop,1,full/full_v1/reflexion/golden_chestplate_run01.json
reflexion,golden_chestplate,Armor,False,16,dead_loop,3,5,0,0.0,1,0.06666666666666667,12,4,False,False,10,2,plan_knowledge_error,1,full/full_v1/reflexion/golden_chestplate_run02.json
reflexion,golden_chestplate,Armor,False,15,dead_loop,3,5,0,0.0,6,0.42857142857142855,6,9,False,False,0,6,sequencing_error,3,full/full_v1/reflexion/golden_chestplate_run03.json
reflexion,golden_chestplate,Armor,False,9,dead_loop,3,5,0,0.0,4,0.5,6,3,True,True,6,0,dead_loop,4,full/full_v1/reflexion/golden_chestplate_run04.json
reflexion,golden_chestplate,Armor,False,49,dead_loop,3,5,1,0.02040816326530612,6,0.125,27,22,False,False,22,5,plan_knowledge_error,1,full/full_v1/reflexion/golden_chestplate_run05.json
reflexion,golden_chestplate,Armor,False,9,dead_loop,3,5,0,0.0,4,0.5,6,3,True,True,6,0,dead_loop,4,full/full_v1/reflexion/golden_chestplate_run06.json
reflexion,golden_chestplate,Armor,False,19,dead_loop,3,5,4,0.21052631578947367,3,0.16666666666666666,12,7,False,False,12,0,plan_knowledge_error,3,full/full_v1/reflexion/golden_chestplate_run07.json
reflexion,golden_chestplate,Armor,False,10,dead_loop,3,5,0,0.0,0,0.0,10,0,False,True,9,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_chestplate_run08.json
reflexion,golden_chestplate,Armor,False,100,max_steps,3,5,2,0.02,13,0.13131313131313133,36,64,False,False,27,9,plan_knowledge_error,4,full/full_v1/reflexion/golden_chestplate_run09.json
reflexion,golden_chestplate,Armor,False,100,max_steps,3,5,2,0.02,4,0.04040404040404041,36,64,False,False,29,7,plan_knowledge_error,2,full/full_v1/reflexion/golden_chestplate_run10.json
reflexion,golden_chestplate,Armor,False,14,dead_loop,3,5,0,0.0,0,0.0,7,7,False,False,5,2,plan_knowledge_error,1,full/full_v1/reflexion/golden_chestplate_run11.json
reflexion,golden_chestplate,Armor,False,20,dead_loop,3,5,0,0.0,1,0.05263157894736842,10,10,False,False,8,2,plan_knowledge_error,3,full/full_v1/reflexion/golden_chestplate_run12.json
reflexion,golden_chestplate,Armor,False,6,dead_loop,3,5,0,0.0,3,0.6,6,0,False,True,6,0,plan_knowledge_error,1,full/full_v1/reflexion/golden_chestplate_run13.json
reflexion,golden_chestplate,Armor,False,11,dead_loop,3,5,0,0.0,3,0.3,7,4,False,False,6,1,plan_knowledge_error,2,full/full_v1/reflexion/golden_chestplate_run14.json
reflexion,golden_chestplate,Armor,False,13,dead_loop,3,5,0,0.0,3,0.25,10,3,False,True,9,1,plan_knowledge_error,4,full/full_v1/reflexion/golden_chestplate_run15.json
reflexion,golden_helmet,Armor,False,34,dead_loop,3,5,1,0.029411764705882353,0,0.0,16,18,False,False,12,4,plan_knowledge_error,2,full/full_v1/reflexion/golden_helmet_run01.json
reflexion,golden_helmet,Armor,False,100,max_steps,3,5,1,0.01,18,0.18181818181818182,12,88,False,False,8,4,plan_knowledge_error,2,full/full_v1/reflexion/golden_helmet_run02.json
reflexion,golden_helmet,Armor,False,45,dead_loop,3,5,0,0.0,9,0.20454545454545456,16,29,False,False,7,9,sequencing_error,3,full/full_v1/reflexion/golden_helmet_run03.json
reflexion,golden_helmet,Armor,False,8,dead_loop,3,5,0,0.0,4,0.5714285714285714,5,3,True,True,5,0,dead_loop,4,full/full_v1/reflexion/golden_helmet_run04.json
reflexion,golden_helmet,Armor,False,17,dead_loop,3,5,0,0.0,3,0.1875,13,4,False,False,10,3,plan_knowledge_error,1,full/full_v1/reflexion/golden_helmet_run05.json
reflexion,golden_helmet,Armor,False,11,dead_loop,3,5,0,0.0,2,0.2,8,3,False,False,7,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_helmet_run06.json
reflexion,golden_helmet,Armor,False,20,dead_loop,3,5,0,0.0,1,0.05263157894736842,13,7,False,False,12,1,plan_knowledge_error,4,full/full_v1/reflexion/golden_helmet_run07.json
reflexion,golden_helmet,Armor,False,52,dead_loop,3,5,0,0.0,3,0.058823529411764705,22,30,False,False,18,4,plan_knowledge_error,1,full/full_v1/reflexion/golden_helmet_run08.json
reflexion,golden_helmet,Armor,False,25,dead_loop,3,5,0,0.0,1,0.041666666666666664,11,14,False,False,7,4,plan_knowledge_error,4,full/full_v1/reflexion/golden_helmet_run09.json
reflexion,golden_helmet,Armor,False,12,dead_loop,3,5,0,0.0,2,0.18181818181818182,9,3,False,False,8,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_helmet_run10.json
reflexion,golden_helmet,Armor,False,32,dead_loop,3,5,0,0.0,6,0.1935483870967742,17,15,False,False,10,7,plan_knowledge_error,2,full/full_v1/reflexion/golden_helmet_run11.json
reflexion,golden_helmet,Armor,True,85,success,1,5,4,0.047058823529411764,14,0.16666666666666666,31,54,True,False,27,4,dead_loop,1,full/full_v1/reflexion/golden_helmet_run12.json
reflexion,golden_helmet,Armor,False,24,dead_loop,3,5,1,0.041666666666666664,4,0.17391304347826086,12,12,True,False,6,6,dead_loop,2,full/full_v1/reflexion/golden_helmet_run13.json
reflexion,golden_helmet,Armor,False,23,dead_loop,3,5,0,0.0,1,0.045454545454545456,11,12,False,False,9,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_helmet_run14.json
reflexion,golden_helmet,Armor,False,19,dead_loop,3,5,0,0.0,3,0.16666666666666666,9,10,False,False,7,2,plan_knowledge_error,6,full/full_v1/reflexion/golden_helmet_run15.json
reflexion,golden_hoe,Golden,False,8,dead_loop,3,5,0,0.0,4,0.5714285714285714,5,3,True,True,0,5,dead_loop,4,full/full_v1/reflexion/golden_hoe_run01.json
reflexion,golden_hoe,Golden,False,18,dead_loop,3,5,0,0.0,1,0.058823529411764705,8,10,False,False,7,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_hoe_run02.json
reflexion,golden_hoe,Golden,True,77,success,1,5,0,0.0,13,0.17105263157894737,24,53,True,False,21,3,dead_loop,1,full/full_v1/reflexion/golden_hoe_run03.json
reflexion,golden_hoe,Golden,False,23,dead_loop,3,5,0,0.0,1,0.045454545454545456,15,8,False,False,13,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_hoe_run04.json
reflexion,golden_hoe,Golden,False,16,dead_loop,3,5,0,0.0,0,0.0,8,8,False,False,6,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_hoe_run05.json
reflexion,golden_hoe,Golden,False,16,dead_loop,3,5,0,0.0,0,0.0,7,9,False,False,5,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_hoe_run06.json
reflexion,golden_hoe,Golden,False,16,dead_loop,3,5,0,0.0,0,0.0,9,7,False,False,6,3,plan_knowledge_error,1,full/full_v1/reflexion/golden_hoe_run07.json
reflexion,golden_hoe,Golden,False,65,dead_loop,3,5,3,0.046153846153846156,8,0.125,31,34,False,False,22,9,plan_knowledge_error,1,full/full_v1/reflexion/golden_hoe_run08.json
reflexion,golden_hoe,Golden,False,34,dead_loop,3,5,0,0.0,0,0.0,19,15,False,False,15,4,plan_knowledge_error,2,full/full_v1/reflexion/golden_hoe_run09.json
reflexion,golden_hoe,Golden,False,68,dead_loop,3,5,0,0.0,7,0.1044776119402985,22,46,False,False,15,7,plan_knowledge_error,3,full/full_v1/reflexion/golden_hoe_run10.json
reflexion,golden_hoe,Golden,False,13,dead_loop,3,5,0,0.0,0,0.0,8,5,False,False,1,7,sequencing_error,1,full/full_v1/reflexion/golden_hoe_run11.json
reflexion,golden_hoe,Golden,False,18,dead_loop,3,5,0,0.0,3,0.17647058823529413,10,8,False,False,5,5,sequencing_error,4,full/full_v1/reflexion/golden_hoe_run12.json
reflexion,golden_hoe,Golden,False,14,dead_loop,3,5,0,0.0,2,0.15384615384615385,7,7,False,False,2,5,sequencing_error,4,full/full_v1/reflexion/golden_hoe_run13.json
reflexion,golden_hoe,Golden,False,25,dead_loop,3,5,0,0.0,5,0.20833333333333334,8,17,False,False,6,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_hoe_run14.json
reflexion,golden_hoe,Golden,False,52,dead_loop,3,5,0,0.0,1,0.0196078431372549,29,23,False,False,25,4,plan_knowledge_error,1,full/full_v1/reflexion/golden_hoe_run15.json
reflexion,golden_leggings,Armor,False,35,dead_loop,3,5,0,0.0,8,0.23529411764705882,15,20,False,False,15,0,plan_knowledge_error,5,full/full_v1/reflexion/golden_leggings_run01.json
reflexion,golden_leggings,Armor,False,20,dead_loop,3,5,1,0.05,2,0.10526315789473684,14,6,False,False,13,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_leggings_run02.json
reflexion,golden_leggings,Armor,False,25,dead_loop,3,5,0,0.0,3,0.125,13,12,False,False,5,8,sequencing_error,2,full/full_v1/reflexion/golden_leggings_run03.json
reflexion,golden_leggings,Armor,False,19,dead_loop,3,5,0,0.0,0,0.0,11,8,False,False,11,0,plan_knowledge_error,4,full/full_v1/reflexion/golden_leggings_run04.json
reflexion,golden_leggings,Armor,False,67,dead_loop,3,5,0,0.0,3,0.045454545454545456,38,29,False,False,21,17,plan_knowledge_error,1,full/full_v1/reflexion/golden_leggings_run05.json
reflexion,golden_leggings,Armor,False,18,dead_loop,3,5,0,0.0,2,0.11764705882352941,15,3,False,False,13,2,plan_knowledge_error,1,full/full_v1/reflexion/golden_leggings_run06.json
reflexion,golden_leggings,Armor,False,8,dead_loop,3,5,0,0.0,4,0.5714285714285714,5,3,True,True,5,0,dead_loop,4,full/full_v1/reflexion/golden_leggings_run07.json
reflexion,golden_leggings,Armor,False,38,dead_loop,3,5,1,0.02631578947368421,4,0.10810810810810811,16,22,False,False,9,7,plan_knowledge_error,4,full/full_v1/reflexion/golden_leggings_run08.json
reflexion,golden_leggings,Armor,False,31,dead_loop,3,5,0,0.0,4,0.13333333333333333,11,20,False,False,8,3,plan_knowledge_error,4,full/full_v1/reflexion/golden_leggings_run09.json
reflexion,golden_leggings,Armor,False,100,max_steps,3,5,4,0.04,9,0.09090909090909091,29,71,False,False,17,12,plan_knowledge_error,2,full/full_v1/reflexion/golden_leggings_run10.json
reflexion,golden_leggings,Armor,False,61,dead_loop,3,5,0,0.0,2,0.03333333333333333,23,38,False,False,19,4,plan_knowledge_error,2,full/full_v1/reflexion/golden_leggings_run11.json
reflexion,golden_leggings,Armor,False,21,dead_loop,3,5,0,0.0,3,0.15,14,7,False,False,13,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_leggings_run12.json
reflexion,golden_leggings,Armor,False,11,dead_loop,3,5,5,0.45454545454545453,6,0.6,8,3,True,False,5,3,dead_loop,1,full/full_v1/reflexion/golden_leggings_run13.json
reflexion,golden_leggings,Armor,False,9,dead_loop,3,5,0,0.0,2,0.25,5,4,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/golden_leggings_run14.json
reflexion,golden_leggings,Armor,True,91,success,1,5,1,0.01098901098901099,5,0.05555555555555555,38,53,False,False,33,5,plan_knowledge_error,1,full/full_v1/reflexion/golden_leggings_run15.json
reflexion,golden_pickaxe,Golden,False,35,dead_loop,3,5,0,0.0,9,0.2647058823529412,8,27,False,False,2,6,sequencing_error,7,full/full_v1/reflexion/golden_pickaxe_run01.json
reflexion,golden_pickaxe,Golden,False,17,dead_loop,3,5,0,0.0,4,0.25,10,7,False,False,5,5,sequencing_error,4,full/full_v1/reflexion/golden_pickaxe_run02.json
reflexion,golden_pickaxe,Golden,True,72,success,1,5,6,0.08333333333333333,11,0.15492957746478872,30,42,False,False,25,5,plan_knowledge_error,4,full/full_v1/reflexion/golden_pickaxe_run03.json
reflexion,golden_pickaxe,Golden,False,23,dead_loop,3,5,0,0.0,2,0.09090909090909091,10,13,False,False,5,5,sequencing_error,1,full/full_v1/reflexion/golden_pickaxe_run04.json
reflexion,golden_pickaxe,Golden,False,9,dead_loop,3,5,0,0.0,4,0.5,6,3,True,True,1,5,dead_loop,4,full/full_v1/reflexion/golden_pickaxe_run05.json
reflexion,golden_pickaxe,Golden,False,12,dead_loop,3,5,0,0.0,6,0.5454545454545454,6,6,True,False,0,6,dead_loop,4,full/full_v1/reflexion/golden_pickaxe_run06.json
reflexion,golden_pickaxe,Golden,False,13,dead_loop,3,5,0,0.0,2,0.16666666666666666,7,6,False,False,6,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_pickaxe_run07.json
reflexion,golden_pickaxe,Golden,True,84,success,2,5,4,0.047619047619047616,10,0.12048192771084337,25,59,False,False,20,5,plan_knowledge_error,4,full/full_v1/reflexion/golden_pickaxe_run08.json
reflexion,golden_pickaxe,Golden,False,69,dead_loop,3,5,0,0.0,5,0.07352941176470588,18,51,False,False,15,3,plan_knowledge_error,2,full/full_v1/reflexion/golden_pickaxe_run09.json
reflexion,golden_pickaxe,Golden,False,37,dead_loop,3,5,0,0.0,5,0.1388888888888889,11,26,False,False,4,7,sequencing_error,4,full/full_v1/reflexion/golden_pickaxe_run10.json
reflexion,golden_pickaxe,Golden,False,17,dead_loop,3,5,0,0.0,4,0.25,14,3,False,False,7,7,sequencing_error,1,full/full_v1/reflexion/golden_pickaxe_run11.json
reflexion,golden_pickaxe,Golden,False,15,dead_loop,3,5,0,0.0,3,0.21428571428571427,10,5,False,True,7,3,plan_knowledge_error,6,full/full_v1/reflexion/golden_pickaxe_run12.json
reflexion,golden_pickaxe,Golden,False,16,dead_loop,3,5,0,0.0,0,0.0,8,8,False,False,5,3,plan_knowledge_error,2,full/full_v1/reflexion/golden_pickaxe_run13.json
reflexion,golden_pickaxe,Golden,False,11,dead_loop,3,5,0,0.0,3,0.3,8,3,False,False,7,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_pickaxe_run14.json
reflexion,golden_pickaxe,Golden,False,12,dead_loop,3,5,0,0.0,1,0.09090909090909091,9,3,False,False,8,1,plan_knowledge_error,1,full/full_v1/reflexion/golden_pickaxe_run15.json
reflexion,golden_shovel,Golden,False,9,dead_loop,3,5,0,0.0,4,0.5,6,3,True,True,1,5,dead_loop,4,full/full_v1/reflexion/golden_shovel_run01.json
reflexion,golden_shovel,Golden,False,65,dead_loop,3,5,1,0.015384615384615385,9,0.140625,18,47,False,False,16,2,plan_knowledge_error,2,full/full_v1/reflexion/golden_shovel_run02.json
reflexion,golden_shovel,Golden,False,100,max_steps,3,5,0,0.0,19,0.1919191919191919,16,84,True,False,13,3,dead_loop,3,full/full_v1/reflexion/golden_shovel_run03.json
reflexion,golden_shovel,Golden,False,35,dead_loop,3,5,0,0.0,5,0.14705882352941177,12,23,False,False,8,4,plan_knowledge_error,2,full/full_v1/reflexion/golden_shovel_run04.json
reflexion,golden_shovel,Golden,False,11,dead_loop,3,5,0,0.0,2,0.2,5,6,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/golden_shovel_run05.json
reflexion,golden_shovel,Golden,True,75,success,1,5,1,0.013333333333333334,9,0.12162162162162163,25,50,False,False,23,2,plan_knowledge_error,1,full/full_v1/reflexion/golden_shovel_run06.json
reflexion,golden_shovel,Golden,False,54,dead_loop,3,5,0,0.0,6,0.11320754716981132,21,33,False,False,13,8,plan_knowledge_error,1,full/full_v1/reflexion/golden_shovel_run07.json
reflexion,golden_shovel,Golden,False,55,dead_loop,3,5,0,0.0,10,0.18518518518518517,18,37,False,False,13,5,plan_knowledge_error,3,full/full_v1/reflexion/golden_shovel_run08.json
reflexion,golden_shovel,Golden,True,84,success,1,5,2,0.023809523809523808,14,0.1686746987951807,29,55,True,False,22,7,dead_loop,1,full/full_v1/reflexion/golden_shovel_run09.json
reflexion,golden_shovel,Golden,False,13,dead_loop,3,5,0,0.0,3,0.25,5,8,False,False,0,5,sequencing_error,2,full/full_v1/reflexion/golden_shovel_run10.json
reflexion,golden_shovel,Golden,False,28,dead_loop,3,5,0,0.0,2,0.07407407407407407,12,16,False,False,4,8,sequencing_error,2,full/full_v1/reflexion/golden_shovel_run11.json
reflexion,golden_shovel,Golden,False,69,dead_loop,3,5,0,0.0,20,0.29411764705882354,15,54,True,False,3,12,dead_loop,1,full/full_v1/reflexion/golden_shovel_run12.json
reflexion,golden_shovel,Golden,False,14,dead_loop,3,5,0,0.0,3,0.23076923076923078,6,8,False,False,1,5,sequencing_error,4,full/full_v1/reflexion/golden_shovel_run13.json
reflexion,golden_shovel,Golden,False,60,dead_loop,3,5,0,0.0,3,0.05084745762711865,28,32,False,False,22,6,plan_knowledge_error,4,full/full_v1/reflexion/golden_shovel_run14.json
reflexion,golden_shovel,Golden,True,79,success,1,5,0,0.0,11,0.14102564102564102,27,52,False,False,24,3,plan_knowledge_error,1,full/full_v1/reflexion/golden_shovel_run15.json
reflexion,golden_sword,Golden,False,17,dead_loop,3,5,0,0.0,2,0.125,9,8,False,False,7,2,plan_knowledge_error,4,full/full_v1/reflexion/golden_sword_run01.json
reflexion,golden_sword,Golden,True,79,success,1,5,0,0.0,9,0.11538461538461539,25,54,False,False,19,6,plan_knowledge_error,2,full/full_v1/reflexion/golden_sword_run02.json
reflexion,golden_sword,Golden,True,88,success,1,5,3,0.03409090909090909,11,0.12643678160919541,29,59,False,False,22,7,plan_knowledge_error,2,full/full_v1/reflexion/golden_sword_run03.json
reflexion,golden_sword,Golden,False,12,dead_loop,3,5,0,0.0,2,0.18181818181818182,6,6,False,False,1,5,sequencing_error,1,full/full_v1/reflexion/golden_sword_run04.json
reflexion,golden_sword,Golden,False,32,dead_loop,3,5,0,0.0,10,0.3225806451612903,11,21,True,False,5,6,dead_loop,4,full/full_v1/reflexion/golden_sword_run05.json
